primary_type,subtype,lat,lon,name,amenity,building,access,leisure,fee,parking
transport,parking,52.226936,20.9140453,,parking,,private,,,
transport,parking,52.2267039,20.9126192,,parking,,yes,,no,street_side
transport,parking,52.2288252,20.9145956,,parking,,yes,,no,street_side
transport,parking,52.228609,20.9125261,,parking,,yes,,no,street_side
transport,parking,52.2244407,20.9130212,,parking,,,,,street_side
transport,parking,52.2248767,20.9140918,,parking,,,,,street_side
transport,parking,52.2250318,20.9115564,,parking,,,,,street_side
transport,parking,52.2246343,20.9132907,,parking,,,,,street_side
transport,parking,52.2250382,20.9146079,,parking,,,,,street_side
transport,parking,52.2248134,20.9138819,,parking,,,,,street_side
transport,parking,52.2246069,20.9132088,,parking,,,,,street_side
transport,parking,52.2250454,20.9155511,,parking,,,,,
transport,parking,52.2244891,20.9150952,,parking,,,,,street_side
transport,parking,52.2246143,20.9135857,,parking,,,,,street_side
transport,parking,52.1520788,21.0508165,,parking,,yes,,no,street_side
transport,parking,52.1517962,21.055308,,parking,,,,,
transport,parking,52.2243472,20.9126115,,parking,,,,,street_side
transport,parking,52.2236936,20.9160343,,parking,,,,,street_side
transport,parking,52.2243402,20.9122979,,parking,,,,,street_side
transport,parking,52.224344,20.9125341,,parking,,,,,street_side
transport,parking,52.2236485,20.9157089,,parking,,,,,street_side
transport,parking,52.2232034,20.9162982,,parking,,private,,,street_side
transport,parking,52.2206946,20.9158303,,parking,,customers,,no,street_side
transport,parking,52.2197405,20.9134679,,parking,,customers,,no,street_side
transport,parking,52.2206364,20.9159972,,parking,,customers,,no,street_side
transport,parking,52.2204577,20.9149812,,parking,,customers,,no,street_side
transport,parking,52.2203588,20.9159802,,parking,,customers,,no,street_side
transport,parking,52.2199436,20.9136418,,parking,,customers,,no,street_side
transport,parking,52.2268291,20.9097284,,parking,,yes,,no,street_side
transport,parking,52.2275139,20.9082123,,parking,,yes,,no,street_side
transport,parking,52.2268948,20.9096042,,parking,,yes,,no,street_side
transport,parking,52.2272985,20.9081595,,parking,,yes,,no,street_side
transport,parking,52.2274067,20.9103675,,parking,,yes,,no,street_side
transport,parking,52.2276261,20.9088708,,parking,,yes,,no,street_side
transport,parking,52.2269719,20.9087437,,parking,,yes,,no,street_side
transport,parking,52.2271138,20.9082444,,parking,,yes,,no,street_side
transport,parking,52.2268633,20.9089556,,parking,,yes,,no,street_side
transport,parking,52.2274168,20.9080977,,parking,,yes,,no,street_side
transport,parking,52.2273097,20.9104317,,parking,,yes,,no,street_side
transport,parking,52.2273893,20.9100747,,parking,,yes,,no,street_side
transport,parking,52.2268054,20.9093166,,parking,,yes,,no,street_side
transport,parking,52.2269635,20.9087713,,parking,,yes,,no,street_side
transport,parking,52.2272187,20.9098944,,parking,,yes,,no,street_side
transport,parking,52.2270588,20.9084389,,parking,,yes,,no,street_side
transport,parking,52.2273005,20.9077435,,parking,,yes,,no,street_side
transport,parking,52.2273801,20.9096793,,parking,,yes,,no,street_side
transport,parking,52.2272183,20.9097383,,parking,,yes,,no,street_side
transport,parking,52.2276219,20.9084793,,parking,,yes,,no,street_side
transport,parking,52.2271768,20.9071315,,parking,,yes,,no,street_side
transport,parking,52.2242388,20.9140816,,parking,,,,,street_side
transport,parking,52.2242953,20.9144498,,parking,,,,,street_side
transport,parking,52.2242512,20.9133777,,parking,,,,,street_side
transport,parking,52.2242215,20.9136219,,parking,,,,,street_side
transport,parking,52.1514939,21.053701,,parking,,,,,street_side
transport,parking,52.1530257,21.0545485,,parking,,,,,
transport,parking,52.1889608,21.010164,,parking,,yes,,no,street_side
transport,parking,52.1506542,21.0553006,,parking,,,,,street_side
transport,parking,52.2323136,20.9151925,,parking,,yes,,no,surface
transport,parking,52.2313992,20.9152595,,parking,,yes,,no,street_side
transport,parking,52.1230635,21.0965255,,parking,,customers,,,street_side
transport,parking,52.2255123,20.9095837,,parking,,yes,,no,street_side
transport,parking,52.2255012,20.9090612,,parking,,yes,,no,street_side
transport,parking,52.2253643,20.9078883,,parking,,yes,,no,street_side
transport,parking,52.2256412,20.9103409,,parking,,yes,,no,street_side
transport,parking,52.1455557,21.0511887,,parking,,yes,,no,street_side
transport,parking,52.1420737,21.0548868,,parking,,yes,,no,street_side
transport,parking,52.1403494,21.0549414,,parking,,,,,
transport,parking,52.2281253,20.909919,,parking,,customers,,no,surface
transport,parking,52.2247657,20.9107191,,parking,,,,,street_side
transport,parking,52.2246703,20.910336,,parking,,,,,street_side
transport,parking,52.2234922,20.9118645,,parking,,no,,,
transport,parking,52.1800932,20.9501522,,parking,,,,,
transport,parking,52.2001448,20.9959537,P4,parking,,,,,
transport,parking,52.1825023,21.1911999,,parking,,customers,,no,surface
transport,parking,52.2246216,20.9040515,,parking,,,,,street_side
transport,parking,52.2245156,20.9040166,,parking,,private,,,
transport,parking,52.2265784,20.904287,,parking,,yes,,no,street_side
transport,parking,52.2270926,20.9045439,,parking,,yes,,no,street_side
transport,parking,52.2247321,20.9036175,,parking,,,,,street_side
transport,parking,52.1855245,21.0240829,,parking,,yes,,no,street_side
transport,parking,52.1838796,21.0234654,,parking,,yes,,no,street_side
transport,parking,52.2006511,21.0109421,,parking,,yes,,no,street_side
transport,parking,52.2290254,21.0132097,,parking,,yes,,yes,street_side
transport,parking,52.2289774,21.0133238,,parking,,yes,,yes,street_side
transport,parking,52.2291383,21.0140239,,parking,,yes,,yes,street_side
transport,parking,52.2290406,21.0136239,,parking,,yes,,yes,street_side
transport,parking,52.1990411,21.0019136,,parking,,yes,,no,street_side
transport,parking,52.1990989,21.0024306,,parking,,,,,street_side
transport,parking,52.1991919,21.0028965,,parking,,,,,street_side
transport,parking,52.1991335,21.0023947,,parking,,yes,,no,street_side
transport,parking,52.1982946,20.9820754,,parking,,,,yes,surface
transport,parking,52.2191471,20.9193025,,parking,,,,,
transport,parking,52.2186377,20.9177362,,parking,,private,,,street_side
transport,parking,52.2188187,20.918644,,parking,,private,,,street_side
transport,parking,52.2186292,20.9181257,,parking,,private,,,street_side
transport,parking,52.2198394,20.9174406,,parking,,private,,,street_side
transport,parking,52.2187194,20.917697,,parking,,private,,,street_side
transport,parking,52.2185584,20.9180753,,parking,,private,,,street_side
transport,parking,52.2192432,20.9176345,,parking,,private,,,street_side
transport,parking,52.2199136,20.917319,,parking,,private,,,street_side
transport,parking,52.2186317,20.9174554,,parking,,private,,,street_side
transport,parking,52.2189982,20.917969,,parking,,private,,,street_side
transport,parking,52.2186817,20.9187287,,parking,,private,,,street_side
transport,parking,52.2185645,20.9181834,,parking,,private,,,street_side
transport,parking,52.2189734,20.919232,,parking,,,,,
transport,parking,52.2239066,21.0040394,,parking,,yes,,yes,street_side
transport,parking,52.2237792,21.0041169,,parking,,yes,,yes,street_side
transport,parking,52.2258005,21.0028322,,parking,,yes,,yes,street_side
transport,parking,52.2251106,21.0032719,,parking,,yes,,yes,street_side
transport,parking,52.2258713,21.0028262,,parking,,yes,,yes,street_side
transport,parking,52.2263791,21.0010517,,parking,,yes,,yes,street_side
transport,parking,52.225709,20.9981059,,parking,,yes,,yes,street_side
transport,parking,52.2258848,20.9988757,,parking,,yes,,yes,street_side
transport,parking,52.2261988,21.0002565,,parking,,yes,,yes,street_side
transport,parking,52.2256711,20.997935,,parking,,yes,,yes,street_side
transport,parking,52.2261088,20.9998646,,parking,,yes,,yes,street_side
transport,parking,52.2258512,20.9985143,,parking,,yes,,yes,street_side
transport,parking,52.2255825,20.997547,,parking,,yes,,yes,street_side
transport,parking,52.2263089,21.0007371,,parking,,yes,,yes,street_side
transport,parking,52.2264991,21.0015858,,parking,,yes,,yes,street_side
transport,parking,52.2219856,21.0055466,,parking,,private,,,street_side
transport,parking,52.1943128,21.0071616,,parking,,yes,,no,surface
transport,parking,52.1969329,21.0074887,,parking,,,,,street_side
transport,parking,52.2717018,21.04557,,parking,,,,,
transport,parking,52.2744652,21.0476409,,parking,,customers,,,surface
transport,parking,52.2692081,21.0445932,,parking,,private,,,
transport,parking,52.2097905,21.011147,,parking,,private,,,
transport,parking,52.2093532,21.0110932,,parking,,private,,,
transport,parking,52.1998873,20.9981023,,parking,,,,,
transport,parking,52.1987237,20.9990389,,parking,,,,,
transport,parking,52.198062,20.99378,,parking,,,,,
transport,parking,52.1982568,20.9938929,,parking,,,,,
transport,parking,52.198046,21.000513,APCOA,parking,,,,yes,surface
transport,parking,52.1986259,20.9998183,,parking,,,,,
transport,parking,52.1987085,20.9962969,P9,parking,,,,,
transport,parking,52.1998436,20.9966585,P7,parking,,,,,
transport,parking,52.2002696,20.9963021,,parking,,,,,
transport,parking,52.2001793,20.9963401,,parking,,,,,
transport,parking,52.1988952,21.0005774,,parking,,customers,,,surface
transport,parking,52.1985812,20.9980167,,parking,,,,,
transport,parking,52.1984786,20.9952389,P11,parking,,,,,
transport,parking,52.1985876,20.9979152,,parking,,,,,
transport,parking,52.2052481,20.9984354,,parking,,private,,,street_side
transport,parking,52.2040775,20.9982467,,parking,,private,,,street_side
transport,parking,52.2059932,20.9790915,,parking,,permissive,,yes,surface
transport,parking,52.206461,20.9802366,,parking,,private,,,surface
transport,parking,52.2059979,20.9794993,,parking,,yes,,yes,surface
transport,parking,52.2099886,20.9868105,,parking,,,,,street_side
transport,parking,52.193328,21.0096728,,parking,,,,,street_side
transport,parking,52.1918941,21.0126979,,parking,,,,,
transport,parking,52.1922505,21.0126206,,parking,,,,,
transport,parking,52.1926735,21.0151191,,parking,,yes,,no,street_side
transport,parking,52.1922272,21.0153369,,parking,,yes,,no,street_side
transport,parking,52.1897167,21.0088743,,parking,,yes,,no,street_side
transport,parking,52.1906076,21.010912,,parking,,private,,,
transport,parking,52.1903824,21.012554,,parking,,,,,
transport,parking,52.1903845,21.0126953,,parking,,,,,
transport,parking,52.2093499,20.9208562,,parking,,customers,,no,surface
transport,parking,52.4404676,20.8638152,,parking,,customers,,no,
transport,parking,52.1991073,20.9970243,P3,parking,,,,,
transport,parking,52.1992948,20.9944231,,parking,,,,,
transport,parking,52.2077779,21.008398,,parking,,yes,,no,street_side
transport,parking,52.2174797,21.0124506,,parking,,yes,,yes,surface
transport,parking,52.2142733,21.1737242,,parking,,,,no,surface
transport,parking,52.2145096,21.1745955,,parking,,,,no,street_side
transport,parking,52.3447768,21.2397733,,parking,,,,,
transport,parking,52.2202783,20.9117934,,parking,,private,,,street_side
transport,parking,52.219552,20.911873,,parking,,private,,,street_side
transport,parking,52.2195735,20.9119349,,parking,,private,,,street_side
transport,parking,52.219744,20.9115981,,parking,,private,,,street_side
transport,parking,52.2197803,20.9121729,,parking,,private,,,street_side
transport,parking,52.2199544,20.911602,,parking,,private,,,street_side
transport,parking,52.198322,20.9938507,,parking,,,,,
transport,parking,52.22748,20.9124422,,parking,,yes,,no,street_side
transport,parking,52.2274571,20.9117819,,parking,,yes,,no,street_side
transport,parking,52.2274523,20.911545,,parking,,yes,,no,street_side
transport,parking,52.2274335,20.9127761,,parking,,yes,,no,street_side
transport,parking,52.2642499,20.9615645,,parking,,yes,,yes,surface
transport,parking,52.226006,20.911847,,parking,,yes,,no,street_side
transport,parking,52.2229303,20.9122396,,parking,,,,,street_side
transport,parking,52.1767733,21.0033715,,parking,,,,,
transport,parking,52.255132,20.9568196,,parking,,private,,,surface
transport,parking,52.0819823,20.7888583,,parking,,,,,
transport,parking,52.2470036,21.089723,,parking,,yes,,,street_side
transport,parking,52.2060075,21.0343407,Parking Katolickiego Stowarzysznie Civitas Christiana,parking,,,,,
transport,parking,52.2800255,20.9525875,,parking,,yes,,no,street_side
transport,parking,52.2801237,20.9523754,,parking,,yes,,no,street_side
transport,parking,52.2797273,20.9532348,,parking,,yes,,no,street_side
transport,parking,52.279599,20.9535142,,parking,,yes,,no,street_side
transport,parking,52.2792577,20.9542576,,parking,,yes,,no,street_side
transport,parking,52.2793585,20.9540374,,parking,,yes,,no,street_side
transport,parking,52.2247534,20.9034047,,parking,,private,,,surface
transport,parking,52.4075288,20.886503,,parking,,,,,surface
transport,parking,52.4081775,20.8864246,,parking,,,,,surface
transport,parking,52.3889799,20.9217906,,parking,,,,,
transport,parking,52.3749235,20.9260833,,parking,,,,,
transport,parking,52.2269821,20.9013616,,parking,,,,,
transport,parking,52.2265744,20.9991524,,parking,,private,,,street_side
transport,parking,52.22543,21.0008469,,parking,,private,,,
transport,parking,52.2264475,21.0015328,,parking,,yes,,yes,street_side
transport,parking,52.1175158,20.6717845,,parking,,,,,
transport,parking,52.2951738,20.9403419,,parking,,,,,
transport,parking,52.2950959,20.9410967,,parking,,,,,
transport,parking,52.2903889,20.9405065,,parking,,yes,,no,
transport,parking,52.2902688,20.9404023,,parking,,yes,,no,
transport,parking,52.291015,20.9398295,,parking,,,,,surface
transport,parking,52.2903012,20.9310797,P+R Metro Młociny III,parking,,yes,,yes,surface
transport,parking,52.2301301,20.9069965,,parking,,yes,,no,street_side
transport,parking,52.2326681,20.9047133,,parking,,yes,,no,surface
transport,parking,52.231838,20.9059874,,parking,,private,,,
transport,parking,52.2326697,20.9048799,,parking,,yes,,no,surface
transport,parking,52.2319327,20.9059617,,parking,,private,,,
transport,parking,52.2305937,20.9068249,,parking,,yes,,no,street_side
transport,parking,52.2935381,20.9339444,,parking,,yes,,no,surface
transport,parking,52.2922071,20.9370041,,parking,,yes,,,surface
transport,parking,52.2925836,20.9367035,,parking,,,,,surface
transport,parking,52.2925272,20.9359203,,parking,,,,,
transport,parking,52.2935197,20.9417055,,parking,,yes,,,
transport,parking,52.2298349,20.9049788,,parking,,yes,,no,street_side
transport,parking,52.2338174,20.9106604,,parking,,yes,,no,street_side
transport,parking,52.2295896,20.9045574,,parking,,yes,,no,surface
transport,parking,52.2336789,20.9107083,,parking,,yes,,no,street_side
transport,parking,52.2300181,20.9049019,,parking,,yes,,no,street_side
transport,parking,52.233791,20.9111271,,parking,,yes,,no,street_side
transport,parking,52.2295569,20.9047136,,parking,,yes,,no,surface
transport,parking,52.2337262,20.9106716,,parking,,yes,,no,street_side
